isla,train_end,test_end,test_start,covid_fold,model,mae,rmse,mape,interval_coverage
El Hierro,57,60,2014-10-01,False,lightgbm,8.263725026889185,8.627503941073499,0.3869683062258527,
El Hierro,57,60,2014-10-01,False,lightgbm_exog,8.263725026889185,8.627503941073499,0.3869683062258527,
El Hierro,60,63,2015-01-01,False,naive_estacional,2.0100000000000002,3.2341253325538677,0.11310256864286335,
El Hierro,60,63,2015-01-01,False,sarima,4.482105282151008,4.891243282051799,0.24332881666836248,1.0
El Hierro,60,63,2015-01-01,False,lightgbm,4.975930103049163,5.166156029250529,0.2702789113274292,
El Hierro,60,63,2015-01-01,False,lightgbm_exog,4.975930103049163,5.166156029250529,0.2702789113274292,
El Hierro,63,66,2015-04-01,False,naive_estacional,4.563333333333333,6.146139709877521,0.4116465601247879,
El Hierro,63,66,2015-04-01,False,sarima,3.742387814113196,4.546293525957071,0.3115345545521457,1.0
El Hierro,63,66,2015-04-01,False,lightgbm,6.728022785050474,6.993953429722771,0.5418325833701291,
El Hierro,63,66,2015-04-01,False,lightgbm_exog,6.728022785050474,6.993953429722771,0.5418325833701291,
El Hierro,66,69,2015-07-01,False,naive_estacional,3.03,4.658944801848018,0.16785956120118362,
El Hierro,66,69,2015-07-01,False,sarima,5.488929715657615,6.771809677495556,0.1897481468742949,0.6666666666666666
El Hierro,66,69,2015-07-01,False,lightgbm,5.502730986767457,6.1275674445821835,0.20977877874572007,
El Hierro,66,69,2015-07-01,False,lightgbm_exog,5.502730986767457,6.1275674445821835,0.20977877874572007,
El Hierro,69,72,2015-10-01,False,naive_estacional,3.97,4.798343464155103,0.17615841051119666,
El Hierro,69,72,2015-10-01,False,sarima,3.5172845341219863,3.9110369337884014,0.15714791597722813,1.0
El Hierro,69,72,2015-10-01,False,lightgbm,1.8183068868241925,2.1795044893699376,0.08027976043454989,
El Hierro,69,72,2015-10-01,False,lightgbm_exog,1.8183068868241925,2.1795044893699376,0.08027976043454989,
El Hierro,72,75,2016-01-01,False,naive_estacional,6.6000000000000005,6.851588623572395,0.25772151416942213,
El Hierro,72,75,2016-01-01,False,sarima,3.5650568494934802,4.02626704650972,0.13932253223778104,1.0
El Hierro,72,75,2016-01-01,False,lightgbm,5.381548635785868,5.715556812998182,0.2087493936231856,
El Hierro,72,75,2016-01-01,False,lightgbm_exog,5.381548635785868,5.715556812998182,0.2087493936231856,
El Hierro,75,78,2016-04-01,False,naive_estacional,4.583333333333334,5.442582107786708,0.24956469529564265,
El Hierro,75,78,2016-04-01,False,sarima,2.56075350805293,3.1498224065459564,0.15541900629192765,1.0
El Hierro,75,78,2016-04-01,False,lightgbm,1.857562205562936,2.1950417676139464,0.1096695972135961,
El Hierro,75,78,2016-04-01,False,lightgbm_exog,1.857562205562936,2.1950417676139464,0.1096695972135961,
El Hierro,78,81,2016-07-01,False,naive_estacional,5.013333333333335,5.517022143632682,0.1849698313468633,
El Hierro,78,81,2016-07-01,False,sarima,3.937573901408863,4.043298117782103,0.1300085108599307,1.0
El Hierro,78,81,2016-07-01,False,lightgbm,3.6503461052080204,4.341145492863255,0.13221781811626743,
El Hierro,78,81,2016-07-01,False,lightgbm_exog,3.6503461052080204,4.341145492863255,0.13221781811626743,
El Hierro,81,84,2016-10-01,False,naive_estacional,3.9599999999999986,4.128639808298449,0.16213736949549695,
El Hierro,81,84,2016-10-01,False,sarima,0.7296481373008987,1.066093770616855,0.0335163721462502,1.0
El Hierro,81,84,2016-10-01,False,lightgbm,2.9833363642846487,3.231061202678277,0.12126275653680745,
El Hierro,81,84,2016-10-01,False,lightgbm_exog,2.9833363642846487,3.231061202678277,0.12126275653680745,
El Hierro,84,87,2017-01-01,False,naive_estacional,2.776666666666666,3.313583156242398,0.10413974181636693,
El Hierro,84,87,2017-01-01,False,sarima,2.5474720182482997,2.8252486926486213,0.09774421952604002,1.0
El Hierro,84,87,2017-01-01,False,lightgbm,1.6764092536758213,1.9159300708613252,0.06463699073596829,
El Hierro,84,87,2017-01-01,False,lightgbm_exog,1.6764092536758213,1.9159300708613252,0.06463699073596829,
El Hierro,87,90,2017-04-01,False,naive_estacional,4.346666666666667,5.352332824728548,0.18964897704957243,
El Hierro,87,90,2017-04-01,False,sarima,2.140395705711935,2.6410721918737474,0.09326809880793879,1.0
El Hierro,87,90,2017-04-01,False,lightgbm,2.992365524254813,3.0895370057993823,0.13466039806226013,
El Hierro,87,90,2017-04-01,False,lightgbm_exog,2.992365524254813,3.0895370057993823,0.13466039806226013,
El Hierro,90,93,2017-07-01,False,naive_estacional,10.85333333333333,10.857602559190186,0.26997050331609423,
El Hierro,90,93,2017-07-01,False,sarima,10.963952310403641,10.98024702090326,0.27084926692650163,0.0
El Hierro,90,93,2017-07-01,False,lightgbm,14.12968232124331,14.146527964543917,0.3490406520374571,
El Hierro,90,93,2017-07-01,False,lightgbm_exog,14.12968232124331,14.146527964543917,0.3490406520374571,
El Hierro,93,96,2017-10-01,False,naive_estacional,7.3233333333333315,7.688838230404728,0.2328086635775627,
El Hierro,93,96,2017-10-01,False,sarima,1.7827584964422947,2.002536604583178,0.05722435291692133,1.0
El Hierro,93,96,2017-10-01,False,lightgbm,5.602058280009256,5.638196995622529,0.17857307334300554,
El Hierro,93,96,2017-10-01,False,lightgbm_exog,5.602058280009256,5.638196995622529,0.17857307334300554,
El Hierro,96,99,2018-01-01,False,naive_estacional,10.043333333333331,10.390137952244263,0.2726117583609172,
El Hierro,96,99,2018-01-01,False,sarima,3.281831904764413,4.37576322216723,0.08452736797269451,1.0
El Hierro,96,99,2018-01-01,False,lightgbm,4.139872466546226,4.914225613935459,0.10847131158015262,
El Hierro,96,99,2018-01-01,False,lightgbm_exog,4.139872466546226,4.914225613935459,0.10847131158015262,
El Hierro,99,102,2018-04-01,False,naive_estacional,5.739999999999998,5.896580930222754,0.20739432419981166,
El Hierro,99,102,2018-04-01,False,sarima,1.8458850284266763,2.0878548962889503,0.06786263655832568,1.0
El Hierro,99,102,2018-04-01,False,lightgbm,5.718099540920416,5.76089712193019,0.20758546571662181,
El Hierro,99,102,2018-04-01,False,lightgbm_exog,5.718099540920416,5.76089712193019,0.20758546571662181,
El Hierro,102,105,2018-07-01,False,naive_estacional,2.606666666666669,3.4645538433300964,0.05365980125860257,
El Hierro,102,105,2018-07-01,False,sarima,2.8760319686767013,3.9306979637027655,0.05827669860593806,1.0
El Hierro,102,105,2018-07-01,False,lightgbm,6.248574010093141,7.659144421394189,0.1326964540742421,
El Hierro,102,105,2018-07-01,False,lightgbm_exog,6.248574010093141,7.659144421394189,0.1326964540742421,
El Hierro,105,108,2018-10-01,False,naive_estacional,2.7833333333333337,3.5416050975040507,0.07878943429642953,
El Hierro,105,108,2018-10-01,False,sarima,2.8738531422441547,3.104350120445926,0.09004226051672219,1.0
El Hierro,105,108,2018-10-01,False,lightgbm,2.4362293558714896,2.8465386074255896,0.07070211279083506,
El Hierro,105,108,2018-10-01,False,lightgbm_exog,2.4362293558714896,2.8465386074255896,0.07070211279083506,
El Hierro,108,111,2019-01-01,False,naive_estacional,2.289999999999998,3.0265326695742094,0.06606706746816055,
El Hierro,108,111,2019-01-01,False,sarima,1.5601705767831124,1.7675954772460232,0.04444082481485292,1.0
El Hierro,108,111,2019-01-01,False,lightgbm,3.4339271904548334,4.4639730092979075,0.09969288608325716,
El Hierro,108,111,2019-01-01,False,lightgbm_exog,3.4339271904548334,4.4639730092979075,0.09969288608325716,
El Hierro,111,114,2019-04-01,False,naive_estacional,1.8833333333333329,2.1479990689011,0.0744215630714541,
El Hierro,111,114,2019-04-01,False,sarima,3.5401101806289597,3.861530884424331,0.13992665077159638,1.0
El Hierro,111,114,2019-04-01,False,lightgbm,4.188375204652998,4.21969109578092,0.161803402340592,
El Hierro,111,114,2019-04-01,False,lightgbm_exog,4.188375204652998,4.21969109578092,0.161803402340592,
El Hierro,114,117,2019-07-01,False,naive_estacional,3.1099999999999994,3.997169832102042,0.0728357663161265,
El Hierro,114,117,2019-07-01,False,sarima,5.049001500304247,5.2392154508652276,0.10987442360532029,1.0
El Hierro,114,117,2019-07-01,False,lightgbm,7.044565253524546,8.51092051607345,0.14163522043213234,
El Hierro,114,117,2019-07-01,False,lightgbm_exog,7.044565253524546,8.51092051607345,0.14163522043213234,
El Hierro,117,120,2019-10-01,False,naive_estacional,6.550000000000001,6.740234911831091,0.1641835615552564,
El Hierro,117,120,2019-10-01,False,sarima,2.7201396926443118,3.332136945872308,0.06474205417151613,1.0
El Hierro,117,120,2019-10-01,False,lightgbm,6.375354937758551,6.8097341755170335,0.15987112976148418,
El Hierro,117,120,2019-10-01,False,lightgbm_exog,6.375354937758551,6.8097341755170335,0.15987112976148418,
El Hierro,120,123,2020-01-01,True,naive_estacional,11.449999999999998,12.167888066546306,0.4313887104970194,
El Hierro,120,123,2020-01-01,True,sarima,9.364373905478855,13.136112324521815,0.4314118227775843,0.6666666666666666
El Hierro,120,123,2020-01-01,True,lightgbm,8.76779179993755,11.930844629758129,0.3966664713731442,
El Hierro,120,123,2020-01-01,True,lightgbm_exog,8.76779179993755,11.930844629758129,0.3966664713731442,
El Hierro,123,126,2020-07-01,True,naive_estacional,29.346666666666664,31.14151890964858,0.5131471611731521,
El Hierro,123,126,2020-07-01,True,sarima,29.626749176783942,31.350828467668514,0.5175559862108322,0.0
El Hierro,123,126,2020-07-01,True,lightgbm,22.80884196706305,25.496920373959615,0.38778554410239147,
El Hierro,123,126,2020-07-01,True,lightgbm_exog,22.80884196706305,25.496920373959615,0.38778554410239147,
El Hierro,126,129,2020-10-01,True,naive_estacional,14.813333333333333,18.467367616059054,0.5302201481645056,
El Hierro,126,129,2020-10-01,True,sarima,25.5524806827614,27.678390188719142,0.8763348098612989,0.0
El Hierro,126,129,2020-10-01,True,lightgbm,21.939675389884854,22.812732488276676,0.7444560762285,
El Hierro,126,129,2020-10-01,True,lightgbm_exog,21.939675389884854,22.812732488276676,0.7444560762285,
El Hierro,129,132,2021-01-01,True,naive_estacional,17.32666666666667,20.02674045703228,0.9595186650198421,
El Hierro,129,132,2021-01-01,True,sarima,12.933673204229885,14.929950637878889,0.7117409832150314,0.3333333333333333
El Hierro,129,132,2021-01-01,True,lightgbm,12.88204545635085,13.222002931531353,0.6547288036368909,
El Hierro,129,132,2021-01-01,True,lightgbm_exog,12.88204545635085,13.222002931531353,0.6547288036368909,
El Hierro,132,135,2021-04-01,True,naive_estacional,16.53333333333333,18.01226804153214,0.4647138314239199,
El Hierro,132,135,2021-04-01,True,sarima,6.76973663836458,7.224153184689921,0.2050514536491849,1.0
El Hierro,132,135,2021-04-01,True,lightgbm,11.725761491224496,12.070309997541326,0.34825909719872766,
El Hierro,132,135,2021-04-01,True,lightgbm_exog,11.725761491224496,12.070309997541326,0.34825909719872766,
El Hierro,135,138,2021-07-01,False,naive_estacional,15.843333333333332,16.402710141924715,0.22644538806228653,
El Hierro,135,138,2021-07-01,False,sarima,41.699316451143716,42.53720560145882,0.5785357609935815,0.0
El Hierro,135,138,2021-07-01,False,lightgbm,25.240646790497625,25.873699357504314,0.34947268672075843,
El Hierro,135,138,2021-07-01,False,lightgbm_exog,25.240646790497625,25.873699357504314,0.34947268672075843,
El Hierro,138,141,2021-10-01,False,naive_estacional,23.58666666666667,24.18355501851068,0.4262238136979725,
El Hierro,138,141,2021-10-01,False,sarima,3.8364669588678644,3.960178485548987,0.075341186838126,1.0
El Hierro,138,141,2021-10-01,False,lightgbm,8.383040789770362,9.951961804322135,0.14923107793010212,
El Hierro,138,141,2021-10-01,False,lightgbm_exog,8.383040789770362,9.951961804322135,0.14923107793010212,
El Hierro,141,144,2022-01-01,False,naive_estacional,23.603333333333335,24.007146852552054,0.5185583548424918,
El Hierro,141,144,2022-01-01,False,sarima,7.910307219102958,8.12142394445051,0.17000398507345074,1.0
El Hierro,141,144,2022-01-01,False,lightgbm,6.07129364707168,6.739407751108174,0.13134350387146246,
El Hierro,141,144,2022-01-01,False,lightgbm_exog,6.07129364707168,6.739407751108174,0.13134350387146246,
El Hierro,144,147,2022-04-01,False,naive_estacional,9.563333333333334,10.910907386647548,0.2333800943960885,
El Hierro,144,147,2022-04-01,False,sarima,7.77527260890061,8.389305129242462,0.19767545477477552,1.0
El Hierro,144,147,2022-04-01,False,lightgbm,1.4358310389955047,1.7101279398891958,0.03504763806713789,
El Hierro,144,147,2022-04-01,False,lightgbm_exog,1.4358310389955047,1.7101279398891958,0.03504763806713789,
El Hierro,147,150,2022-07-01,False,naive_estacional,15.806666666666665,16.21486971887224,0.3026869541351869,
El Hierro,147,150,2022-07-01,False,sarima,5.4552455479100415,5.900939813220014,0.10647944219769372,1.0
El Hierro,147,150,2022-07-01,False,lightgbm,10.542225490192171,11.939807324437794,0.18462827378348057,
El Hierro,147,150,2022-07-01,False,lightgbm_exog,10.542225490192171,11.939807324437794,0.18462827378348057,
El Hierro,150,153,2022-10-01,False,naive_estacional,8.519999999999998,11.721527204251158,0.18403300338172943,
El Hierro,150,153,2022-10-01,False,sarima,2.6164692451693745,3.57698176523832,0.058176901137626275,1.0
El Hierro,150,153,2022-10-01,False,lightgbm,6.357724092137841,7.946713461453731,0.12884578962721904,
El Hierro,150,153,2022-10-01,False,lightgbm_exog,6.357724092137841,7.946713461453731,0.12884578962721904,
El Hierro,153,156,2023-01-01,False,naive_estacional,12.903333333333334,14.333786426947116,0.4145551309807159,
El Hierro,153,156,2023-01-01,False,sarima,10.55161252581856,12.065350698668475,0.34219765050598533,0.6666666666666666
El Hierro,153,156,2023-01-01,False,lightgbm,9.095572922780791,10.134093801634743,0.2903986985544732,
El Hierro,153,156,2023-01-01,False,lightgbm_exog,9.095572922780791,10.134093801634743,0.2903986985544732,
El Hierro,156,159,2023-04-01,False,naive_estacional,10.440000000000001,10.731769037146984,0.35943997190240756,
El Hierro,156,159,2023-04-01,False,sarima,6.533759601315745,7.4856047106344406,0.23246586081401502,1.0
El Hierro,156,159,2023-04-01,False,lightgbm,7.372557524005656,9.022005040783407,0.23489553344803182,
El Hierro,156,159,2023-04-01,False,lightgbm_exog,7.372557524005656,9.022005040783407,0.23489553344803182,
El Hierro,159,162,2023-07-01,False,naive_estacional,8.210000000000003,9.32040592821293,0.15973627818391653,
El Hierro,159,162,2023-07-01,False,sarima,4.607831236561087,5.509820814329457,0.08926677418599527,1.0
El Hierro,159,162,2023-07-01,False,lightgbm,9.349751256629142,9.613861886435767,0.18864083354739858,
El Hierro,159,162,2023-07-01,False,lightgbm_exog,9.349751256629142,9.613861886435767,0.18864083354739858,
El Hierro,162,165,2023-10-01,False,naive_estacional,6.503333333333335,6.5971837425778395,0.16266498614095062,
El Hierro,162,165,2023-10-01,False,sarima,9.905799350216762,9.984710639851128,0.2458689545550958,1.0
El Hierro,162,165,2023-10-01,False,lightgbm,7.673230265443945,8.204141913378008,0.1965940267500443,
El Hierro,162,165,2023-10-01,False,lightgbm_exog,7.673230265443945,8.204141913378008,0.1965940267500443,
El Hierro,165,168,2024-01-01,False,naive_estacional,9.87,12.263725643810965,0.21568278070817684,
El Hierro,165,168,2024-01-01,False,sarima,7.229002570654399,7.871213082585419,0.1623599284440921,1.0
El Hierro,165,168,2024-01-01,False,lightgbm,14.249648048898388,15.312873371823864,0.324738859706217,
El Hierro,165,168,2024-01-01,False,lightgbm_exog,14.249648048898388,15.312873371823864,0.324738859706217,
El Hierro,168,171,2024-04-01,False,naive_estacional,4.810000000000001,5.338848190387138,0.137523164999835,
El Hierro,168,171,2024-04-01,False,sarima,8.285412336887754,8.366754520480992,0.2439531272863801,1.0
El Hierro,168,171,2024-04-01,False,lightgbm,1.1890399109794103,1.3816425299217503,0.033152683850512,
El Hierro,168,171,2024-04-01,False,lightgbm_exog,1.1890399109794103,1.3816425299217503,0.033152683850512,
El Hierro,171,174,2024-07-01,False,naive_estacional,2.4633333333333334,3.2123978582983788,0.04311005771816331,
El Hierro,171,174,2024-07-01,False,sarima,2.019382357220709,2.3721540018645895,0.042120078373248514,1.0
El Hierro,171,174,2024-07-01,False,lightgbm,14.531529044865772,15.200464805723193,0.2708658238435944,
El Hierro,171,174,2024-07-01,False,lightgbm_exog,14.531529044865772,15.200464805723193,0.2708658238435944,
El Hierro,174,177,2024-10-01,False,naive_estacional,8.833333333333334,9.030396816677918,0.17687170919997453,
El Hierro,174,177,2024-10-01,False,sarima,1.7334787946474368,1.9133625996283912,0.033517135772190974,1.0
El Hierro,174,177,2024-10-01,False,lightgbm,6.315178736121467,6.850169408238465,0.12321883853715637,
El Hierro,174,177,2024-10-01,False,lightgbm_exog,6.315178736121467,6.850169408238465,0.12321883853715637,
El Hierro,177,180,2025-01-01,False,naive_estacional,10.870000000000003,11.619895294995851,0.2009097510718507,
El Hierro,177,180,2025-01-01,False,sarima,11.213938833229383,11.396186046903473,0.20717308757045175,1.0
El Hierro,177,180,2025-01-01,False,lightgbm,11.95317947324799,13.055451801752598,0.2206611412562621,
El Hierro,177,180,2025-01-01,False,lightgbm_exog,11.95317947324799,13.055451801752598,0.2206611412562621,
El Hierro,180,183,2025-04-01,False,naive_estacional,10.906666666666668,11.783148984885155,0.23141371535999022,
El Hierro,180,183,2025-04-01,False,sarima,3.661720223638852,4.405216632958919,0.0754904618844734,1.0
El Hierro,180,183,2025-04-01,False,lightgbm,6.376656132551166,6.813033532161858,0.140584147722313,
El Hierro,180,183,2025-04-01,False,lightgbm_exog,6.376656132551166,6.813033532161858,0.140584147722313,
El Hierro,183,186,2025-07-01,False,naive_estacional,13.740000000000002,14.815149903617806,0.20160600088053526,
El Hierro,183,186,2025-07-01,False,sarima,7.59060605409753,9.493530004716984,0.10418322325645218,1.0
El Hierro,183,186,2025-07-01,False,lightgbm,15.418392403324866,16.490978532794827,0.2254372965153976,
El Hierro,183,186,2025-07-01,False,lightgbm_exog,15.418392403324866,16.490978532794827,0.2254372965153976,
El Hierro,186,189,2025-10-01,False,naive_estacional,5.276666666666666,5.761403185567442,0.09735845962814277,
El Hierro,186,189,2025-10-01,False,sarima,4.271524296578659,4.830443093414968,0.08253631478170918,1.0
El Hierro,186,189,2025-10-01,False,lightgbm,10.443934020049221,10.952819850205353,0.19121599469174422,
El Hierro,186,189,2025-10-01,False,lightgbm_exog,10.443934020049221,10.952819850205353,0.19121599469174422,
Fuerteventura,36,39,2013-01-01,False,naive_estacional,3.2099999999999986,3.4315836965848083,0.06451888157148782,
Fuerteventura,36,39,2013-01-01,False,sarima,3.796508583301654,3.941896211666108,0.0765449689189971,1.0
Fuerteventura,36,39,2013-01-01,False,lightgbm,6.579423839838803,6.758219909513186,0.1325907627821927,
Fuerteventura,36,39,2013-01-01,False,lightgbm_exog,5.88048411307899,6.07909807608225,0.11940769495770354,
Fuerteventura,39,42,2013-04-01,False,naive_estacional,3.836666666666666,4.014154124262461,0.08912864259135513,
Fuerteventura,39,42,2013-04-01,False,sarima,2.962596017167582,4.0717323657366595,0.07023667505371489,1.0
Fuerteventura,39,42,2013-04-01,False,lightgbm,2.1890534317769883,2.3925034228906426,0.050752181387229485,
Fuerteventura,39,42,2013-04-01,False,lightgbm_exog,7.158017562825168,7.858845430075777,0.16591866479498993,
Fuerteventura,42,45,2013-07-01,False,naive_estacional,8.920000000000002,9.14362437257058,0.1508763020033079,
Fuerteventura,42,45,2013-07-01,False,sarima,10.836851010656742,13.496730407979324,0.1677024837222414,0.3333333333333333
Fuerteventura,42,45,2013-07-01,False,lightgbm,5.534608888471451,6.946676017313166,0.08981600722434775,
Fuerteventura,42,45,2013-07-01,False,lightgbm_exog,6.564795591980594,8.732644701632045,0.10394472400553623,
Fuerteventura,45,48,2013-10-01,False,naive_estacional,5.480000000000001,5.647412386807491,0.09639723133061628,
Fuerteventura,45,48,2013-10-01,False,sarima,6.150626234618296,6.492803476763173,0.10865483300120223,1.0
Fuerteventura,45,48,2013-10-01,False,lightgbm,4.186099430590285,4.6777246616859,0.0744694198162724,
Fuerteventura,45,48,2013-10-01,False,lightgbm_exog,5.261232714905549,5.8105222312363685,0.09089792355975602,
Fuerteventura,48,51,2014-01-01,False,naive_estacional,2.780000000000001,3.0002111036836516,0.052549482564588246,
Fuerteventura,48,51,2014-01-01,False,sarima,1.3454038593080828,1.7657179002432457,0.026520478093999465,1.0
Fuerteventura,48,51,2014-01-01,False,sarimax_exog,16.31470486523492,17.86478078614376,0.3095365982351321,0.3333333333333333
Fuerteventura,48,51,2014-01-01,False,lightgbm,3.5224352736158835,4.239344258542304,0.06582216520381567,
Fuerteventura,48,51,2014-01-01,False,lightgbm_exog,3.694630746487268,4.567538629297094,0.07038927422937051,
Fuerteventura,51,54,2014-04-01,False,naive_estacional,7.07,7.325209894603702,0.14057361698159856,
Fuerteventura,51,54,2014-04-01,False,sarima,5.6856510678785055,5.82482360285206,0.11451701111948091,1.0
Fuerteventura,51,54,2014-04-01,False,sarimax_exog,11.860892052401338,17.881978848299802,0.23317986003024824,0.6666666666666666
Fuerteventura,51,54,2014-04-01,False,lightgbm,5.591340454085724,6.296207548995129,0.11152164291877582,
Fuerteventura,51,54,2014-04-01,False,lightgbm_exog,5.784274518400761,5.855309633381724,0.11622172615293795,
Fuerteventura,54,57,2014-07-01,False,naive_estacional,7.37333333333333,8.613195303331585,0.11584031246844988,
Fuerteventura,54,57,2014-07-01,False,sarima,4.043428662977472,4.073451509702834,0.06149834921319067,1.0
Fuerteventura,54,57,2014-07-01,False,sarimax_exog,8.947051421752073,10.9016607925098,0.13277946480893935,0.6666666666666666
Fuerteventura,54,57,2014-07-01,False,lightgbm,9.356421606245503,9.786206343617884,0.1425558206857395,
Fuerteventura,54,57,2014-07-01,False,lightgbm_exog,10.754589050253225,11.32879187478158,0.1601574001427251,
Fuerteventura,57,60,2014-10-01,False,naive_estacional,4.340000000000001,5.415243915713,0.06946116693383672,
Fuerteventura,57,60,2014-10-01,False,sarima,4.119573712030079,4.749726574986339,0.06805772746659362,1.0
Fuerteventura,57,60,2014-10-01,False,sarimax_exog,9.153254794392751,10.291329360223804,0.14630176016059948,0.6666666666666666
Fuerteventura,57,60,2014-10-01,False,lightgbm,5.854425680856998,6.391557789344213,0.09715824898841152,
Fuerteventura,57,60,2014-10-01,False,lightgbm_exog,5.3705419884041845,5.958778320800956,0.08877972413181746,
Fuerteventura,60,63,2015-01-01,False,naive_estacional,4.243333333333335,5.144061300827069,0.07231189075358474,
Fuerteventura,60,63,2015-01-01,False,sarima,4.202627147105074,4.950965544079233,0.07835412461065035,1.0
Fuerteventura,60,63,2015-01-01,False,sarimax_exog,4.632782936217043,6.012703296764651,0.08779229904601833,1.0
Fuerteventura,60,63,2015-01-01,False,lightgbm,3.3472221143764287,4.310186056408912,0.05718389745102992,
Fuerteventura,60,63,2015-01-01,False,lightgbm_exog,3.666125351600544,4.66024372115104,0.06248477823350471,
Fuerteventura,63,66,2015-04-01,False,naive_estacional,4.503333333333335,4.5643290854188,0.08333210254640654,
Fuerteventura,63,66,2015-04-01,False,sarima,1.1825407101322039,1.3780510286614656,0.021428088740410276,1.0
Fuerteventura,63,66,2015-04-01,False,sarimax_exog,11.383468915643492,13.253844567190987,0.20503486615980648,0.3333333333333333
Fuerteventura,63,66,2015-04-01,False,lightgbm,2.6439485449711455,2.9603812267357643,0.04788871934725839,
Fuerteventura,63,66,2015-04-01,False,lightgbm_exog,4.621593821194132,4.988286663254958,0.08655044163789566,
Fuerteventura,66,69,2015-07-01,False,naive_estacional,7.803333333333335,7.926640734468377,0.10503068332986641,
Fuerteventura,66,69,2015-07-01,False,sarima,3.8625230058243076,4.053475448191764,0.051928924818816495,1.0
Fuerteventura,66,69,2015-07-01,False,sarimax_exog,3.5913712614700466,3.736146891272951,0.048599798300634635,1.0
Fuerteventura,66,69,2015-07-01,False,lightgbm,11.291396552560109,11.321499802019272,0.1532458943506505,
Fuerteventura,66,69,2015-07-01,False,lightgbm_exog,10.512664047325522,10.953223158456115,0.14043396393985783,
Fuerteventura,69,72,2015-10-01,False,naive_estacional,8.12666666666667,9.359604692507054,0.11419519442080388,
Fuerteventura,69,72,2015-10-01,False,sarima,3.593331459131685,3.6335630865695596,0.052011502084254625,1.0
Fuerteventura,69,72,2015-10-01,False,sarimax_exog,3.1506713263306807,3.50534696858422,0.04640786245990195,1.0
Fuerteventura,69,72,2015-10-01,False,lightgbm,4.362461159707062,5.004118470473464,0.0649877818087966,
Fuerteventura,69,72,2015-10-01,False,lightgbm_exog,8.115591159764707,9.704231825732986,0.1171420650223377,
Fuerteventura,72,75,2016-01-01,False,naive_estacional,10.393333333333336,10.479093472242724,0.1558400432456212,
Fuerteventura,72,75,2016-01-01,False,sarima,3.4038054427373177,4.226864729647818,0.048447879660883215,1.0
Fuerteventura,72,75,2016-01-01,False,sarimax_exog,2.3692000808424303,2.5034774007037073,0.03572195340008039,1.0
Fuerteventura,72,75,2016-01-01,False,lightgbm,4.674428895641701,5.346449873826265,0.06758314845721729,
Fuerteventura,72,75,2016-01-01,False,lightgbm_exog,6.776858184552388,7.04393095899843,0.1004543023743562,
Fuerteventura,75,78,2016-04-01,False,naive_estacional,9.296666666666662,9.38922254502469,0.14557163515276847,
Fuerteventura,75,78,2016-04-01,False,sarima,1.6751706923850567,1.7088738395132894,0.026410959827127375,1.0
Fuerteventura,75,78,2016-04-01,False,sarimax_exog,4.411025037925374,4.901163865471224,0.07159662313363936,1.0
Fuerteventura,75,78,2016-04-01,False,lightgbm,1.3674886804224873,1.3780149153332382,0.02157828560700796,
Fuerteventura,75,78,2016-04-01,False,lightgbm_exog,2.4093695937496165,2.9980129781788403,0.03967501102576838,
Fuerteventura,78,81,2016-07-01,False,naive_estacional,8.303333333333336,8.42709321177831,0.10244302604989819,
Fuerteventura,78,81,2016-07-01,False,sarima,0.8491772425859901,0.9687100448988465,0.010382749187981521,1.0
Fuerteventura,78,81,2016-07-01,False,sarimax_exog,3.8127018188419393,4.466202359046569,0.04797730280087172,1.0
Fuerteventura,78,81,2016-07-01,False,lightgbm,7.773180557935087,8.698761889750466,0.09254071079486458,
Fuerteventura,78,81,2016-07-01,False,lightgbm_exog,9.462452484162645,10.192540946658795,0.11419408525509621,
Fuerteventura,81,84,2016-10-01,False,naive_estacional,5.24333333333333,5.4101971621497595,0.07011549768788426,
Fuerteventura,81,84,2016-10-01,False,sarima,3.108477711076153,3.7970219343466414,0.043029686616688996,1.0
Fuerteventura,81,84,2016-10-01,False,sarimax_exog,3.8933710923763747,4.220321539757927,0.053168453588953536,1.0
Fuerteventura,81,84,2016-10-01,False,lightgbm,2.9189600637420057,3.4370363294543913,0.04047809275320782,
Fuerteventura,81,84,2016-10-01,False,lightgbm_exog,1.9908406387200586,1.9919710080716224,0.026687869029186035,
Fuerteventura,84,87,2017-01-01,False,naive_estacional,3.7666666666666635,4.132384299650744,0.05464436746296305,
Fuerteventura,84,87,2017-01-01,False,sarima,1.6629380459153442,1.864445819096483,0.023764044878297502,1.0
Fuerteventura,84,87,2017-01-01,False,sarimax_exog,1.4161592807706072,2.1237972359767014,0.02109292557308991,1.0
Fuerteventura,84,87,2017-01-01,False,lightgbm,4.309512708482828,4.541483677398406,0.061990065788872284,
Fuerteventura,84,87,2017-01-01,False,lightgbm_exog,4.627690258111978,4.725865797884719,0.06704736649849645,
Fuerteventura,87,90,2017-04-01,False,naive_estacional,6.4799999999999995,6.595670296995344,0.0929426097105935,
Fuerteventura,87,90,2017-04-01,False,sarima,1.9593453531814617,2.1199252572466443,0.027991020990868438,1.0
Fuerteventura,87,90,2017-04-01,False,sarimax_exog,4.527572196983471,4.764502653727135,0.06463398424543533,1.0
Fuerteventura,87,90,2017-04-01,False,lightgbm,2.0985460907510336,2.137489476744633,0.029837341741795614,
Fuerteventura,87,90,2017-04-01,False,lightgbm_exog,3.349616162618839,3.6938356641665946,0.04889914306237605,
